Lucky Number Slevin	2006	3.0241
Lucky Numbers	2000	7.3535
Lucky You	2007	10.2737
Lucía y el sexo	2001	1.8693
Luftslottet som sprängdes	2009	13.4078
Luther	2003	2.7742
Léon	1994	5.9516
MASH	1970	8.1375
Machete	2010	3.5407
Macskafogó 2 - A sátán macskája	2007	1.6574
Mad City	1997	6.8238
Mad Hot Ballroom	2005	6.2935
Mad Max	1979	8.7203
Mad Max 2	1981	3.0035
Mad Max: Fury Road	2013	10.0000
Mad Money	2008	2.6815
Madagascar	2005	0.2405
Madagascar 3: Europe's Most Wanted	2012	0.8104
Madagascar: Escape 2 Africa	2008	0.2875
Made in America	1993	3.9387
Made of Honor	2008	1.5266
Madea Goes to Jail	2009	1.4046
Madea's Big Happy Family	2011	2.0842
Madea's Family Reunion	2006	1.5607
Madea's Witness Protection	2012	10.9633
Madeline	1998	2.4951
Mag-ingat ka sa... Kulam	2008	2.8180
Magic Mike	2012	8.4065
Magnificent Desolation: Walking on the Moon 3D	2005	0.2285
Magnolia	1999	1.9336
Magyar szépség	2003	3.0303
Magyar vándor	2004	2.4406
Maha'lai muang rae	2005	10.5263
Maid in Manhattan	2002	0.6714
Major League	1989	12.1511
Making Love	1982	13.9327
Malcolm X	1992	0.9965
Malibu's Most Wanted	2003	2.6053
Malice	1993	13.5802
Mamarazzi	2010	13.7503
Mamma Gógó	2010	5.1020
Mamma Mia!	2008	0.1739
Man cheng jin dai huang jin jia	2006	4.4525
Man of Steel	2013	5.7143
Man of the Year	2006	4.3766
Man on Fire	2004	0.8423
Man on Wire	2008	14.0356
Man on a Ledge	2012	8.3596
Man on the Moon	1999	3.0945
Manay po 2: Overload	2008	10.0639
Manila Kingpin: The Asiong Salonga Story	2011	6.7487
Mannequin	1987	1.8974
Mao's Last Dancer	2009	3.5666
Margin Call	2011	9.3476
Maria Full of Grace	2004	13.3253
Marie Antoinette	2006	4.8055
Mark Twain's America in 3D	1998	3.1955
Marked for Death	1990	2.2603
Marley & Me	2008	0.3193
Marmaduke	2010	1.8305
Mars Attacks!	1996	1.3834
Mars Needs Moms	2011	2.4963
Martin Lawrence Live: Runteldat	2002	4.3888
Marvin's Room	1996	8.8783
Mary Poppins	1964	4.3802
Mary Reilly	1996	13.9773
Master and Commander: The Far Side of the World	2003	0.3794
Match Point	2005	2.6312
Matchstick Men	2003	1.8809
Material Girls	2006	9.5175
Matilda	1996	1.4072
Maverick	1994	5.4263
Max Dugan Returns	1983	7.6425
Max Keeble's Big Move	2001	2.8790
Max Payne	2008	1.3511
Maximum Risk	1996	5.3999
Me, Myself & Irene	2000	0.5611
Mean Girls	2004	0.6488
Medicine Man	1992	9.3976
Meet Dave	2008	5.0928
Meet Joe Black	1998	1.6318
Meet the Browns	2008	3.9185
Meet the Fockers	2004	0.1582
Meet the Parents	2000	0.2146
Meet the Robinsons	2007	0.5416
Meet the Spartans	2008	1.2045
Megamind	2010	0.1748
Megy a gözös	2007	4.4639
Memento	2000	1.5119
Memoirs of a Geisha	2005	1.0377
Men in Black	1997	0.0377
Men in Black 3	2012	0.2067
Men in Black II	2002	0.2736
Men of Honor	2000	1.2303
Mercury Rising	1998	1.4796
Message in a Bottle	1999	1.4426
Metro	1997	2.1166
Miami Vice	2006	0.9243
Michael	1996	0.6104
Michael Clayton	2007	1.1424
Michael Collins	1996	1.4085
Michael Jordan to the Max	2000	0.8854
Mickey Blue Eyes	1999	2.0239
Midnight Cowboy	1969	13.0066
Midnight Run	1988	10.0531
Midnight in Paris	2011	0.4798
Midnight in the Garden of Good and Evil	1997	3.3133
Midnight's Last Ride	2008	13.3333
Mighty Joe Young	1998	1.1035
Mighty Morphin Power Rangers: The Movie	1995	2.2677
Million Dollar Baby	2004	0.6062
Millions	2004	7.9829
Mimic	1997	3.9727
Mindhunters	2004	2.5683
Minority Report	2002	0.2052
Mio min Mio	1987	13.7364
Miracle	2004	1.1568
Miracle at St. Anna	2008	9.8409
Mirror Mirror	2012	0.7556
Mischief	1985	12.4666
Misery	1990	8.7453
Miss Congeniality	2000	0.4029
Miss Congeniality 2: Armed and Fabulous	2005	1.1385
Miss Pettigrew Lives for a Day	2008	7.6397
Miss Potter	2006	10.1658
Mission to Mars	2000	0.8287
Mission: Impossible	1996	0.1270
Mission: Impossible - Ghost Protocol	2011	0.1922
Mission: Impossible II	2000	0.0891
Mission: Impossible III	2006	0.2063
Mo' Money	1992	13.4360
Modern Problems	1981	7.5511
Mommie Dearest	1981	6.2174
Mona Lisa Smile	2003	1.6106
Money Talks	1997	1.6034
Money Train	1995	10.4905
Moneyball	2011	0.8621
Mongol	2007	1.3671
Monkeybone	2001	8.2096
Mononoke-hime	1997	2.3421
Monsignor	1982	10.9781
Monsoon Wedding	2001	3.0168
Monster	2003	1.3772
Monster House	2006	0.8087
Monster's Ball	2001	2.4700
Monster-in-Law	2005	0.7549
Monsters vs Aliens	2009	0.2014
Monsters, Inc.	2001	0.0933
Monte Carlo	2011	1.4662
Monty Python and the Holy Grail	1975	8.6584
Moon	2009	11.8204
Moonlight Mile	2002	10.6231
Moonraker	1979	1.8080
Moonrise Kingdom	2012	11.1602
Moonstruck	1987	8.1554
Morning Glory	2010	3.1898
Moron 5 and the Crying Lady	2012	9.1586
Mortal Kombat	1995	0.5449
Mortal Kombat: Annihilation	1997	2.0489
Moskovskiye kanikuly	1995	0.2740
Mou gaan dou	2002	10.0034
Moulin Rouge!	2001	0.3066
Mousehunt	1997	0.6925
Mr 3000	2004	3.2250
Mr. & Mrs. Smith	2005	0.1600
Mr. Bean's Holiday	2007	1.1868
Mr. Brooks	2007	3.7277
Mr. Deeds	2002	0.3441
Mr. Holland's Opus	1995	2.7291
Mr. Magoo	1997	3.2910
Mr. Magorium's Wonder Emporium	2007	1.5450
Mr. Mom	1983	10.3306
Mr. Popper's Penguins	2011	0.6756
Mr. Woodcock	2007	5.9454
Mrs Brown	1997	5.5518
Mrs Henderson Presents	2005	5.0009
Mrs. Doubtfire	1993	0.9014
Mujeres al borde de un ataque de nervios	1988	10.2078
Mulan	1998	0.3162
Mulholland Dr.	2001	4.1674
Multiplicity	1996	3.9941
Munich	2005	1.5771
Munnabhai M.B.B.S.	2003	12.6506
Muppets from Space	1999	6.1260
Murder at 1600	1997	3.7614
Murder by Numbers	2002	2.7206
Muriel's Wedding	1994	5.9607
Music and Lyrics	2007	2.1676
Music of the Heart	1999	5.2100
Must Love Dogs	2005	1.7325
Mutant Chronicles	2008	11.7746
My Baby's Daddy	2004	6.3845
My Best Friend's Girl	2008	4.7229
My Best Friend's Wedding	1997	0.1935
My Bestfriend's Girlfriend	2008	2.5649
My Big Fat Greek Wedding	2002	0.1283
My Big Love	2008	3.9681
My Bloody Valentine	2009	2.1002
My Boss's Daughter	2003	4.5613
My Cousin Vinny	1992	11.1739
My Dog Skip	2000	1.8705
My Fair Lady	1964	7.5870
My Favorite Martian	1999	1.1779
My Favorite Year	1982	7.3551
My Fellow Americans	1996	4.9055
My Giant	1998	14.0150
My Girl	1991	9.6110
My Househusband: Ikaw na!	2011	7.9680
My Life in Ruins	2009	9.0164
My Only Ü	2008	2.9958
My Own Private Idaho	1991	7.3281
My Sister's Keeper	2009	1.4918
My Soul to Take	2010	13.2287
My Super Ex-Girlfriend	2006	2.4665
My Week with Marilyn	2011	4.0365
My iz budushchego	2008	1.6658
Myrkrahöfðinginn	1999	4.0000
Mysteries of Egypt	1998	0.4406
Mystery Men	1999	3.4023
Mystery, Alaska	1999	7.6058
Mystic River	2003	0.4457
Márió, a varázsló	2008	2.8490
Män som hatar kvinnor	2009	0.4602
Mýrin	2006	3.7306
NASCAR 3D: The IMAX Experience	2004	1.1657
Nacho Libre	2006	1.1111
Nadie conoce a nadie	1999	11.8044
Naked Gun 33 1/3: The Final Insult	1994	6.6213
Namibia: The Struggle for Liberation	2007	10.0000
Nancy Drew	2007	2.9425
Nanny McPhee	2005	0.9260
Nanny McPhee and the Big Bang	2010	1.5840
Napoleon Dynamite	2004	0.8811
Narc	2002	9.0783
Naresuan	2007	0.4958
Natale a Beverly Hills	2009	13.5483
Natale in India	2003	6.2998
Natale sul Nilo	2002	4.2040
National Security	2003	4.0718
National Treasure	2004	0.1945
National Treasure: Book of Secrets	2007	0.1309
Natural Born Killers	1994	8.3464
Ne le dis à personne	2006	6.6494
Neko no ongaeshi	2002	2.5260
Never Back Down	2008	2.7152
Never Been Kissed	1999	0.8125
Never Cry Wolf	1983	2.6680
Never Say Never Again	1983	0.9307
New Jack City	1991	12.8001
New Kids Turbo	2010	12.4875
New Moon	2009	0.1660
New Nightmare	1994	4.9420
New Year's Eve	2011	1.3959
New in Town	2009	5.6049
Next	2007	2.2100
Next Friday	2000	1.0826
Nick and Norah's Infinite Playlist	2008	6.0694
Night Falls on Manhattan	1996	10.5432
Night at the Museum	2006	0.1582
Night at the Museum: Battle of the Smithsonian	2009	0.2528
Nights in Rodanthe	2008	1.7668
Nihon chinbotsu	2006	2.1584
Nim's Island	2008	0.9571
Nine	2009	3.8080
Nine 1/2 Weeks	1986	13.1215
Nine Months	1995	4.0418
Nine to Five	1980	5.7839
Ninja Assassin	2009	2.5703
Nirgendwo in Afrika	2001	5.8723
No Country for Old Men	2007	0.8643
No Mercy	1986	11.9369
No Other Woman	2011	0.7614
No Reservations	2007	1.5591
No Strings Attached	2011	1.1093
Nochnoy dozor	2004	0.3324
Non ti muovere	2004	7.7820
Norbit	2007	1.2413
North Country	2005	4.6881
Not Another Teen Movie	2001	2.4212
Not) Advance	2009	2.4648
Notes on a Scandal	2006	3.2617
Nothing to Lose	1997	1.3252
Notorious	2009	2.4187
Notting Hill	1999	0.2588
Nova zembla	2011	11.2513
Nowhere to Run	1993	12.8557
Nu Hon Than Chet	2008	0.2000
Nurse Betty	2000	2.8208
Nutty Professor II: The Klumps	2000	0.3596
Nyugalom	2008	5.0000
Nyócker!	2004	12.8205
O	2001	6.5711
O Brother, Where Art Thou?	2000	0.8461
Oblivion	2013	7.1429
Observe and Report	2009	5.2927
Obsessed	2009	2.8632
Obsluhoval jsem anglického krále	2006	5.7632
Ocean's Eleven	2001	0.2112
Ocean's Thirteen	2007	0.3098
Ocean's Twelve	2004	0.4907
October Sky	1999	1.6030
Octopussy	1983	0.8734
Océans	2009	1.4450
Office Space	1999	7.4151
Oh, God!	1977	13.2929
Oi gwan yue mung	2001	5.6435
Okuribito	2008	2.0244
Old School	2003	1.2203
Oliver & Company	1988	7.9206
Oliver Twist	2005	8.4635
Oliver!	1968	11.9617
On Deadly Ground	1994	10.6238
On Golden Pond	1981	0.6708
On Her Majesty's Secret Service	1969	3.5630
Once	2006	4.3528
Once Bitten	1985	12.4959
Once Upon a Time in Mexico	2003	2.2807
Ondskan	2003	9.2971
One Day	2011	7.7829
One Fine Day	1996	1.8661
One Flew Over the Cuckoo's Nest	1975	5.1318
One Hour Photo	2002	1.7359
One Hundred and One Dalmatians	1961	0.6726
One Magic Christmas	1985	14.0082
One Missed Call	2008	2.8665
One Night with the King	2006	7.2559
One Piece Film: Strong World	2009	8.3032
One True Love	2008	3.6710
One True Thing	1998	4.4690
One for the Money	2012	3.6041
Ong bak 2	2008	3.3156
Only When I Laugh	1981	5.7185
Open Range	2003	1.0672
Open Season	2006	1.0820
Open Season 3	2010	1.5210
Open Water	2003	3.0842
Operación Ogro	1979	1.0432
Orange County	2002	2.3939
Ordinary People	1980	11.9204
Original Sin	2001	5.5891
Orphan	2009	2.2326
Osmosis Jones	2001	5.4574
Otto - Der Film	1985	7.1477
Otto - Der Neue Film	1987	3.1532
Ouija	2007	2.1009
Our Family Wedding	2010	3.8972
Our Idiot Brother	2011	3.3719
Out Cold	2001	5.5417
Out for Justice	1991	1.8425
Out of Africa	1985	2.1595
Out of Sight	1998	2.4650
Out to Sea	1997	3.9344
Outbreak	1995	2.0801
Outrageous Fortune	1987	13.2375
Over Her Dead Body	2008	13.7573
Over the Hedge	2006	0.3247
Overnight	2007	2.4390
Oz: The Great and Powerful	2013	5.0000
P.S. I Love You	2007	0.8992
Paano kita iibigin	2007	4.8303
Painted Skin: The Resurrection	2012	6.6667
Pak! Pak! My Dr. Kwak!	2011	6.6578
Pale Rider	1985	13.0994
Pandorum	2009	8.4867
Pane e tulipani	2000	11.2267
Panic Room	2002	0.8583
Paparazzi	2004	6.0051
Papillon	1973	10.0027
Paradise Lost	2011	10.9218
Paranormal Activity	2007	0.6480
Paranormal Activity 2	2010	0.7135
Paranormal Activity 3	2011	1.1340
Parenthood	1989	6.5035
Passenger 57	1992	12.1935
Patch Adams	1998	0.3549
Pathfinder	2007	9.7871
Patriot Games	1992	2.2437
Patton	1970	9.8232
Paul	2011	2.6936
Paul Blart: Mall Cop	2009	0.4101
Paulie	1998	2.5108
Pay It Forward	2000	1.8720
Paycheck	2003	1.2030
Peaceful Warrior	2006	10.8633
Pearl Harbor	2001	0.1808
Pee-wee's Big Adventure	1985	2.0413
Penelope	2006	4.2567
Pentru o mana de bomboane	2005	5.0000
Percy Jackson & the Olympians: The Lightning Thief	2010	0.5051
Perfect Stranger	2007	6.1731
Perfume: The Story of a Murderer	2006	2.0132
Persepolis	2007	8.5169
Pet Sematary	1989	8.5427
Peter Pan	2003	0.9534
Peter Pan	1953	5.4756
Petrang Kabayo	2010	1.7349
Peut-être	1999	13.3333
Phat Girlz	2006	10.6198
Phenomenon	1996	0.3371
Philadelphia	1993	1.9526
Phone Booth	2002	0.9875
Picture Perfect	1997	3.4131
Piglet's Big Movie	2003	3.6242
Pik lik for	1995	0.5000
Pineapple Express	2008	1.4496
Pink Floyd The Wall	1982	5.8927
Pinocchio	2002	1.3166
Pinocchio	1940	7.8557
Pinprick	2009	7.6923
Pippi Longstocking	1997	10.1062
Piranha	2010	1.9377
Pirates of the Caribbean: At World's End	2007	0.0814
Pirates of the Caribbean: Dead Man's Chest	2006	0.0909
Pirates of the Caribbean: On Stranger Tides	2011	0.1624
Pirates of the Caribbean: The Curse of the Black Pearl	2003	0.0975
Pitch Black	2000	1.3520
Planes, Trains & Automobiles	1987	14.0193
Planet 51	2009	1.2099
Platoon	1986	4.1123
Play It to the Bone	1999	12.0491
Pleasantville	1998	1.1533
Please Give	2010	13.3173
Pocahontas	1995	0.6200
Point Break	1991	4.1218
Pokemon: The First Movie - Mewtwo Strikes Back	1998	0.7101
Pokémon 3: The Movie	2000	6.2432
Pokémon: The Movie 2000	1999	2.7443
Pola X	1999	13.3091
Police Academy	1984	0.7943
Police Academy 2: Their First Assignment	1985	1.4499
Police Academy 3: Back in Training	1986	1.9968
Police Academy 4: Citizens on Patrol	1987	3.7389
Police Academy 5: Assignment: Miami Beach	1988	3.8319
Police Academy 6: City Under Siege	1989	10.9941
Poligamy	2009	5.0000
Pollock	2000	5.9932
Poltergeist	1982	0.5917
Poltergeist II: The Other Side	1986	11.9950
Pooh's Heffalump Movie	2005	5.8415
Pope John Paul II	2005	6.1529
Popeye	1980	10.5942
Porky's	1982	0.5070
Porky's II: The Next Day	1983	3.2887
Porky's Revenge	1985	4.9920
Poseidon	2006	0.6731
Possession	2002	10.2030
Postal	2007	3.8446
Practical Magic	1998	1.5174
Praybeyt Benjamin	2011	0.9178
Precious	2009	1.4969
Predator	1987	0.9886
Predator 2	1990	2.3588
Predators	2010	1.0066
Presumed Innocent	1990	2.0055
Pretty Woman	1990	0.9534
Pretty in Pink	1986	1.4828
Pride & Prejudice	2005	1.1492
Pride and Glory	2008	7.3791
Priest	2011	3.4289
Primal Fear	1996	2.4954
Primary Colors	1998	1.8482
Prime	2005	3.0579
Primeval	2007	9.0805
Prince of Persia: The Sands of Time	2010	0.1553
Private Benjamin	1980	7.5011
Private Parts	1997	2.2848
Private School	1983	12.6444
Problem Child	1990	12.7217
Project X	2012	1.6825
Prometheus	2012	0.6570
Proof of Life	2000	2.2234
Psycho	1998	3.4584
Psycho	1960	10.6375
Psycho II	1983	4.9078
Public Enemies	2009	1.1819
Puen yai jon salad	2008	6.6667
Pulp Fiction	1994	1.2274
Punch-Drunk Love	2002	4.9749
Punisher: War Zone	2008	10.6349
Pupendo	2003	8.5374
Purple Rain	1984	9.7833
Push	2009	1.9057
Pushing Tin	1999	8.2991
Puss in Boots	2011	0.4143
Quantum of Solace	2008	0.0564
Quarantine	2008	5.9372
Queen of the Damned	2002	2.2632
Quest for Camelot	1998	3.1406
Quills	2000	7.3457
RPG Metanoia	2010	7.7882
RV	2006	0.8503
Ra.One	2011	9.4170
Rabbit-Proof Fence	2002	9.7012
Race to Witch Mountain	2009	0.7889
Rachel Getting Married	2008	3.6881
Racing Stripes	2005	1.0345
Radio	2003	1.6344
Raging Bull	1980	13.4091
Ragtime	1981	7.9538
Rain Man	1988	1.0948
Raise Your Voice	2004	12.8627
Raising Helen	2004	1.9544
Rambo	2008	0.9683
Rambo III	1988	0.6889
Rambo: First Blood Part II	1985	0.2757
Ramona and Beezus	2010	2.7350
Randevú	2006	10.0000
Random Hearts	1999	3.9755
Rango	2011	0.4649
Ransom	1996	0.3327
Rat Race	2001	1.0389
Ratatouille	2007	0.1348
Raw Deal	1986	9.8057
Ready to Rumble	2000	10.1634
Real Steel	2011	0.4671
Real Women Have Curves	2002	9.0110
Rear Window	1954	10.7625
Rebound	2005	5.5363
Recess: School's Out	2001	1.1118
Red Corner	1997	4.1476
Red Dog	2011	13.8591
Red Dragon	2002	0.6280
Red Eye	2005	1.6374
Red Planet	2000	2.9079
Red Riding Hood	2011	2.4336
Red Tails	2012	1.0647
Reds	1981	3.4586
Reign Over Me	2007	10.4352
Reign of Fire	2002	1.1254
Reindeer Games	2000	3.8886
Religulous	2008	9.0097
Remember Me	2010	5.4261
Remember the Titans	2000	0.4031
Reno 911!: Miami	2007	4.1309
Rent	2005	3.8858
Repo Men	2010	8.1654
Rescue Dawn	2006	12.8997
Resident Evil	2002	1.5425
Resident Evil: Afterlife	2010	0.2137
Resident Evil: Apocalypse	2004	1.6168
Resident Evil: Extinction	2007	0.6703
Return to Me	2000	1.4263
Return to Never Land	2002	1.1732
Revolutionary Road	2008	2.4528
Revolver	2005	7.2492
Richard Pryor Live on the Sunset Strip	1982	2.7840
Richard Pryor... Here and Now	1983	11.7577
Ricordati di me	2003	6.1006
Ridicule	1996	13.2247
Riding in Cars with Boys	2001	3.1029
Righteous Kill	2008	1.8489
Ringmaster	1998	10.5471
Rio	2011	0.2875
Rise of the Planet of the Apes	2011	0.2589
Rising Sun	1993	9.0302
Risky Business	1983	1.0099
Road Trip	2000	0.9165
Road to Perdition	2002	0.4676
Rob Roy	1995	13.0591
Robin Hood	2010	0.3215
Robin Hood: Prince of Thieves	1991	1.3631
RoboCop	2013	10.0000
RoboCop	1987	1.0612
RoboCop 2	1990	1.4227
Robots	2005	0.3024
Rock Star	2001	4.6774
Rock of Ages	2012	5.2613
RocketMan	1997	6.3627
RocknRolla	2008	12.2330
Rocky	1976	2.4410
Rocky Balboa	2006	0.9408
Rocky II	1979	2.9028
Rocky III	1982	0.3438
Rocky IV	1985	0.3745
Rocky V	1990	1.1353
Rokonok	2006	2.5641
Role Models	2008	1.0453
Roll Bounce	2005	4.1435
Rollerball	2002	3.3598
Romancing the Stone	1984	0.7068
Romanovy: Ventsenosnaya semya	2000	2.4691
Romeo + Juliet	1996	1.6673
Romeo Must Die	2000	1.4655
Romy and Michele's High School Reunion	1997	2.3549
Román pro zeny	2005	10.4590
Ronin	1998	1.4149
Rookie of the Year	1993	12.7195
Rookies: Sotsugyô	2009	2.6487
Rosewood	1997	7.5190
Rounders	1998	5.1871
Roving Mars	2006	0.8380
Rugrats Go Wild	2003	1.6931
Rugrats in Paris: The Movie - Rugrats II	2000	0.6662
Rules of Engagement	2000	0.9519
Rumor Has It...	2005	1.6847
Run Fatboy Run	2007	6.4626
Runaway Bride	1999	0.3021
Runaway Jury	2003	1.0557
Running Scared	1986	1.4424
Rusalka	2007	12.2125
Rush Hour	1998	0.2949
Rush Hour 2	2001	0.2056
Rush Hour 3	2007	0.4323
Rushmore	1998	3.1875
Ruthless People	1986	0.8139
Rzhevskiy protiv Napoleona	2012	0.8792
S.O.S. szerelem!	2007	3.3333
S.W.A.T.	2003	0.6660
SP: The motion picture yabô hen	2010	7.9540
Sa'yo lamang	2010	6.6503
Sabrina	1995	7.3184
Sacra Corona	2001	3.3333
Safe	2012	6.6135
Safe House	2012	0.5788
Sahar el layaly	2003	11.9160
Sahara	2005	0.8657
Salmon Fishing in the Yemen	2011	13.9660
Salt	2010	0.2623
Samurai Ayothaya	2010	10.0000
Samyy luchshiy film	2008	0.3289
San wa	2005	11.6429
Sanctum	2011	3.6422
Santa Claus	1985	5.0020
Santa vs. the Snowman	1997	10.3945
Santa vs. the Snowman 3D	2002	11.8477
Saranae Hao Peng	2009	10.8251
Saturday Night Fever	1977	1.2184
Save the Last Dance	2001	0.4137
Saved!	2004	14.1006
Saving Grace	2000	10.0018
Saving Private Ryan	1998	0.1528
Saving Silverman	2001	5.8985
Saw	2004	1.2831
Saw 3D	2010	1.2832
Saw II	2005	1.0311
Saw III	2006	1.1541
Saw IV	2007	1.2363
Saw V	2008	1.6371
Saw VI	2009	10.3513
Scaregivers	2008	11.1167
Scarface	1983	5.9711
Scary Movie	2000	0.2745
Scary Movie 2	2001	1.1500
Scary Movie 3	2003	0.4439
Scary Movie 4	2006	0.5614
Scent of a Woman	1992	9.2382
Schindler's List	1993	0.2295
School for Scoundrels	2006	4.5917
Scooby Doo 2: Monsters Unleashed	2004	0.5317
Scooby-Doo	2002	0.2410
Scoop	2006	7.5903
Scott Pilgrim vs. the World	2010	3.4037
Scream	1996	0.2377
Scream 2	1997	0.4127
Scream 3	2000	0.4963
Scream 4	2011	1.5232
Scrooged	1988	8.0757
Se, jie	2007	1.4209
Se7en	1995	1.2270
Sea Monsters: A Prehistoric Adventure	2007	0.3864
Sea of Love	1989	10.2781
Seabiscuit	2003	0.4242
Season of the Witch	2011	2.6404
Secondhand Lions	2003	3.3921
Secret Window	2004	2.0447
Secretariat	2010	1.0345
Secretary	2002	10.4708
Secrets & Lies	1996	3.9175
See No Evil	2006	9.2325
See No Evil, Hear No Evil	1989	11.3476
See Spot Run	2001	2.9657
Seed of Chucky	2004	6.6382
Segunda mano	2011	3.7287
Selena	1997	2.0459
Semi-Pro	2008	3.6339
Sen to Chihiro no kamikakushi	2001	1.6504
Sense and Sensibility	1995	2.5854
Senseless	1998	8.7353
Serendipity	2001	1.7078
Serenity	2005	3.7446
Serpico	1973	13.5695
Serving Sara	2002	3.5276
Set It Off	1996	1.9401
Seven Pounds	2008	2.1367
Seven Years in Tibet	1997	1.0642
Sex Drive	2008	10.0223
Sex and the City	2008	0.2140
Sex and the City 2	2010	0.4716
Sexy Beast	2000	5.7000
Sgt. Bilko	1996	14.1000
Shadow of the Vampire	2000	13.2423
Shaft	2000	0.7663
Shake Rattle & Roll X	2008	3.3990
Shake Rattle Roll 13	2011	8.3211
Shake Rattle and Roll 12	2010	9.3284
Shake Rattle and Roll 8	2006	6.9320
Shakespeare in Love	1998	0.3899
Shall We Dance	2004	0.5466
Shall we dansu?	1996	5.5346
Shallow Hal	2001	0.6857
Shampoo	1975	7.5025
Shanghai	2010	7.3091
Shanghai Knights	2003	0.8634
Shanghai Noon	2000	0.8616
Shark Night 3D	2011	4.2147
Shark Tale	2004	0.4409
Sharky's Machine	1981	3.8104
Shaun of the Dead	2004	6.1617
She's All That	1999	0.7528
She's Gotta Have It	1986	7.1981
She's Out of My League	2010	3.4347
She's the Man	2006	2.1373
She's the One	1996	12.5246
Sherlock Holmes	2009	0.2781
Sherlock Holmes: A Game of Shadows	2011	0.3848
Shi mian mai fu	2004	2.4365
Shine	1996	1.4532
Shirli-Myrli	1995	0.1220
Shoot 'Em Up	2007	6.8616
Shopgirl	2005	5.3016
Shorts	2009	3.1521
Showgirls	1995	8.0064
Showtime	2002	2.0985
Shrek	2001	0.1320
Shrek 2	2004	0.1325
Shrek Forever After	2010	0.0575
Shrek the Third	2007	0.1186
Shuang long hui	1992	11.8067
Shutter Island	2010	0.4133
Si Agimat at si Enteng Kabisote	2010	4.0323
Sicko	2007	2.5025
Sideways	2004	0.7896
Siegfried & Roy: The Magic Box	1999	4.6069
Signs	2002	0.1285
Silent Hill	2006	1.3482
Silver Streak	1976	10.5385
Simon Birch	1998	3.6091
Sin City	2005	0.6418
Single White Female	1992	3.1265
Sister Act	1992	0.2579
Sister Act 2: Back in the Habit	1993	11.1063
Sit yan fung wan	2009	9.4215
Siu lam juk kau	2001	3.7538
Six Days Seven Nights	1998	0.4912
Sky Captain and the World of Tomorrow	2004	1.8949
Sky High	2005	0.8365
Skyfall	2012	5.0000
Skyline	2010	1.6208
Skýjahöllin	1994	9.5238
Sleepers	1996	0.9091
Sleeping Beauty	1959	6.3919
Sleeping with the Enemy	1991	2.4060
Sleepless in Seattle	1993	1.7053
Sleepover	2004	14.2073
Sleepy Hollow	1999	0.3405
Sliding Doors	1998	2.6610
Sling Blade	1996	2.2534
Slipp Jimmy fri	2006	10.0000
Sliver	1993	3.4886
Slumdog Millionaire	2008	0.3553
Small Soldiers	1998	1.6074
Small Time Crooks	2000	4.3360
Smokey and the Bandit	1977	4.5710
Smokey and the Bandit II	1980	8.3692
Smokin' Aces	2006	3.0111
Snake Eyes	1998	0.8258
Snakes on a Plane	2006	1.4979
Snatch.	2000	3.1255
Sneakers	1992	13.2043
Snow Day	2000	0.8689
Snow Dogs	2002	0.6332
Snow Falling on Cedars	1999	6.5015
Snow White and the Huntsman	2012	0.3973
Snow White and the Seven Dwarfs	1937	2.2207
Sny	1993	10.0000
Sobri, ponyvafilm	2002	5.0000
Sofies verden	1999	14.0421
Solaris	2002	4.4895
Solitary Man	2009	12.9173
Solomon Kane	2009	12.3249
Some Kind of Hero	1982	10.4136
Someone Like You...	2001	2.9279
Something Borrowed	2011	2.6663
Something to Talk About	1995	13.0879
Something's Gotta Give	2003	0.6078
Sommersby	1993	3.1624
Son of the Mask	2005	3.9797
Song of the South	1946	7.6020
Sophie's Choice	1982	7.2309
Sorority Boys	2002	7.4299
Sorority Row	2009	10.6603
Sorstalanság	2005	0.3997
Soul Food	1997	1.5295
Soul Men	2008	6.8751
Soul Plane	2004	13.3987
Soul Surfer	2011	2.2621
Source Code	2011	1.2836
South Park: Bigger Longer & Uncut	1999	1.3441
Space Chimps	2008	1.6292
Space Cowboys	2000	0.4919
Space Jam	1996	0.5079
Space Station 3D	2002	0.0587
Spaceballs	1987	11.3952
Spacehunter: Adventures in the Forbidden Zone	1983	11.9266
Spanglish	2004	3.3277
Spartacus	1960	8.8223
Spartan	2004	11.2523
Spawn	1997	0.8782
Species	1995	6.7400
Species II	1998	4.5671
Speed	1994	1.2640
Speed 2: Cruise Control	1997	0.8955
Speed Racer	2008	0.9243
Sphere	1998	2.1241
Spice World	1997	2.0068
Spider-Man	2002	0.1047
Spider-Man 2	2004	0.0930
Spider-Man 3	2007	0.0828
Spies Like Us	1985	1.0711
Spirit: Stallion of the Cimarron	2002	0.9008
Splash	1984	8.9973
Splice	2009	5.6443
Spring Break	1983	6.6105
Spy Game	2001	0.8955
Spy Hard	1996	4.3966
Spy Kids	2001	0.5349
Spy Kids 2: Island of Lost Dreams	2002	0.6767
Spy Kids 3-D: Game Over	2003	0.3504
Spy Kids: All the Time in the World in 4D	2011	1.7190
St. Elmo's Fire	1985	2.3751
St. Trinian's	2007	3.3312
Stakeout	1987	9.0506
Stand by Me	1986	0.9199
Star Kid	1997	13.5003
Star Trek	2009	0.1945
Star Trek III: The Search for Spock	1984	1.3319
Star Trek IV: The Voyage Home	1986	1.5153
Star Trek V: The Final Frontier	1989	4.6673
Star Trek VI: The Undiscovered Country	1991	3.3704
Star Trek: First Contact	1996	0.5586
Star Trek: Generations	1994	2.7441
